AnimalID;Breed;ShotsDate;Sex;ReceiptNumber;DateImpounded;PitNumber;Name;KennelNumber;DispositionDate;Color;Code;ApproxWeight;Age category;Source;Status;ACO;EnteredBy
16564;Pointer X;;F/S;;2008-08-11;40000;Oreo;400;;Black & White;;;;HOLDING STRAY;Ride Home Free;22;Lori Fitzgerald
16580;Lab;;M/N;;2008-08-15;40072;Pete;400;;Black;;65 lbs;;HOLDING STRAY;Ride Home Free;;Karen Sinclair
16582;Blue Heeler X;;F/S;08/192836 rf;2008-08-15;20005;Bella;200;;Black & White;;30 lbs;;HOLDING STRAY;Redeemed;15;Ching Koo
16587;Chihuahua;;M/N;08/193780 rf;2008-08-16;20018;Taco;200;;Tan;;5lbs;;POLICE-DAY;Redeemed;;Jez Figol
16590;husky X;;M/N;08-192869-DI AK;2008-08-17;20050;;200;;Red;;;;HOLDING STRAY;Redeemed;;Mariana Ardeleanu
16591;German Shepherd;;M;08-193039DI mw;2008-08-18;20005;Wolfie;200;;Black & Tan;;;;POLICE-NIGHT;Redeemed;12;Jeanette Nelson
16596;Husky;;M;08/193002 rf;2008-08-18;20062;Foxtrot;200;;Tan & White;;45 lbs;;COMPLAINT;Redeemed;22;Lori Fitzgerald
16598;Mastiff;2008-11-12;F/S;08-193020DI mw;2008-08-18;20041;katie;200;;Tan;;150 lbs;;POLICE-DAY;Redeemed;;Karen Sinclair
16603;Labrador;;F/S;TU;2008-08-19;40047;Spirit;400;;Yellow;;70 lbs;;HOLDING STRAY;Ride Home Free;12;Jeanette Nelson
16609;Pit Bull;;M;08-193860DI-TU;2008-08-22;20074;Zeus;200;;Blue & White;;45lbs;;POLICE-NIGHT;Redeemed;21;Guy Palanuik
16611;Chihuahua X Terrier;;M/N;;2008-08-22;20005;Scrappy;200;;Brown & Black;;;;BROUGHT-IN;Redeemed;;Arlene Kumar
16613;Cockatiel   (Bird);;M;;2008-08-23;10004;;100;;Grey & White on Wing Edges;;;;HOLDING STRAY;Transferred;23;Brad1 Martin
16619;Beagle;;F;08-193964DI mw;2008-08-27;20074;Brie;200;;Tri Color;;25;;BROUGHT-IN;Redeemed;;Katie Ernst
16620;Rabbit;;X;;2008-08-27;10005;;200;;Brown;;;;COMPLAINT;Transferred;22;Lori Fitzgerald
16622;Siberian Husky;;M;08-197078di;2008-08-28;20038;;200;;Black & White & Grey;;50 lbs.;;HOLDING STRAY;Redeemed;14;Amy Haines
16624;Labrador X;;M/N;;2008-08-28;40008;Digby;200;;White & Apricot;;;;HOLDING STRAY;Ride Home Free;22;Lori Fitzgerald
16625;Malamute X;;F/S;08-197070DI;2008-08-29;20005;Sheena;200;;Cream;;85 lbs;;HOLDING STRAY;Redeemed;;Karen Sinclair
16634;Shepherd X Hound;2008-04-24;M/N;08-189036dl-TU;2008-04-25;20048;Copper;200;;Black & Tan;;65;;BROUGHT-IN;Sold;;Katie Ernst
16639;Cockapoo;2008-09-11;M/N;08-199111DAAK;2008-08-17;20064;Bailey;200;;Cream;;20 lbs;;BROUGHT-IN;Sold;4;Rachel Blyth
16640;Cairn Terrier X Chihuahua;;F/S;Jez;2008-08-20;20056;Truffles (now Jinx);200;;Black & Greyish;;8 lbs.;;BROUGHT-IN;Sold;;Sam Hurley
16643;Boxer X Am Bulldog;2008-08-22;F/S;08-197543 DA;2008-08-21;20047;Bikini;200;;Brown & White;;50;;BROUGHT-IN;Sold;;Katie Ernst
16645;Pug;2008-08-29;M/N;08-197513-DA;2008-08-22;20016;Marcus;200;;Fawn & Black;;23 lbs;;BROUGHT-IN;Sold;;Katie Ernst
16646;Shih Tzu;2008-09-11;F/S;08/198327 rf;2008-08-25;20080;Minnie Divine (Dee Dee now);200;;Tan & White;;8;;POLICE-NIGHT;Sold;5;Bill Stevenson
16649;Shepherd X;2008-08-29;F/S;08/199117 rf;2008-08-26;20013;Abby;200;;Tan & Black;;;;BROUGHT-IN;Sold;;Tammy Unrau
16654;Shepherd X;;M/N;08/197182 rf;2008-08-31;20005;Bruno;200;;Black & Tan;;;;HOLDING STRAY;Redeemed;5;Bill Stevenson
16655;Lab;;M;08/197388 rf;2008-09-01;20094;Shero;200;;Black;;70 lbs;;COMPLAINT;Redeemed;12;Jeanette Nelson
16657;Cockapoo;;M/N;08-197208DI mw;2008-09-01;20038;Murphy;200;;White & Black;;15 lbs;;BROUGHT-IN;Redeemed;11;Jeanette Nelson
16659;Bull Terrier;;M;08/197261 rf;2008-09-02;20005;Dino;200;;White with Black Patch;;30 lbs;;HOLDING STRAY;Redeemed;5;Bill Stevenson
16664;Chihuahua;;M;TU;2008-09-03;20031;Taco;200;;Tan;;5 lbs;;HOLDING STRAY;Redeemed;;Karen Sinclair
16666;Terrier X;;F/S;;2008-09-04;40050;Jessie;400;;White;;10lbs;;PATROL;Ride Home Free;;Tammy Unrau
16668;Siberian Husky;;M/N;TU;2008-09-04;40000;Champ;400;;Red & White;;;;HOLDING STRAY;Ride Home Free;;Tammy Unrau
16671;Husky X Collie X Lab;2008-08-30;F;08-198174DA-TU;2008-09-04;20088;Rush;200;;Black;;5;;OTHER;Sold;;Katie Ernst
16673;Toy Poodle;2008-08-19;M/N;08-198325-daak;2008-09-04;20007;Scooter;200;;Black;;12;;BROUGHT-IN;Sold;;Bob Cristofoli
16674;Terrier X Yorkie (?);;F;MW;2008-09-04;40083;Lady;400;;Tan & Black;;10 lbs;;HOLDING STRAY;Ride Home Free;22;Lori Fitzgerald
16676;Border Collie X Shep;2008-08-17;F/S;08-198155daak;2008-09-04;20045;Molly;200;;Tan & Black;;45;;BROUGHT-IN;Sold;;Katie Ernst
16681;Terrier X;;M;08-197664 rf;2008-09-06;20056;Shadow;200;;Tan;;;;HOLDING STRAY;Redeemed;18;Steve Anderson
16683;Rotty X;2008-11-05;M;08197815DI/mw;2008-09-06;20063;Squatch;200;;Black & Tan;;60 lbs;;HOLDING STRAY;Redeemed;15;Ching Koo
16685;Maltipoo;;M/N;08-197928DL mw;2008-09-06;20050;Rex;200;;White;;18.5 lbs;;HOLDING STRAY;Redeemed;23;Brad1 Martin
16692;Border Collie X;;M;RHF;2008-09-08;20042;Max;200;;Black & White;;;;;Redeemed;;
16694;Pug X Poodle;2008-09-18;M/N;;2008-09-08;20081;Dude;200;;Cream & Brown;;25 lbs;;BROUGHT-IN;Sold;;Rachel Blyth
16705;Schnauzer X;2008-12-18;F/S;08/198316 rf;2008-09-12;20050;Soda Pop;200;;Black;;10 lbs;;HOLDING STRAY;Redeemed;;Karen Sinclair
16713;Lab X;;F/S;;2008-09-15;20026;Shadow;200;;Black & White;;28.6kg;;COMPLAINT;Redeemed;22;Lori Fitzgerald
16717;Tibetan Terrier X;;F/S;08-198783-diak;2008-09-16;20047;Nushi;200;;Black;;25 lbs;;HOLDING STRAY;Redeemed;12;Jeanette Nelson
16718;Wheaton Terrier X;2008-09-25;M/N;08/199771 rf;2008-09-17;20088;Chicklett (now Henry);200;;Tan & Black;;40 lbs;;BROUGHT-IN;Sold;12;Jeanette Nelson
16723;Rabbit;;F;;2008-09-12;20000;Bowtie;200;;Black & White;;5;;BROUGHT-IN;Sold;;Katie Ernst
16727;Cat;;M/N;;2008-09-18;10000;;100;;Black;;15 lbs;;HOLDING STRAY;Transferred;22;Lori Fitzgerald
16745;Budgie;;X;;2008-09-23;20000;;200;;Blue & White;;1once;;HOLDING STRAY;Sold;5;Bill Stevenson
16746;Corgi;2008-11-21;M;08-199553DI-TU;2008-09-23;20064;Ollie;200;;Tan & White;;40;;HOLDING STRAY;Redeemed;17;Dalia Tauber
16747;Greyhound;;F/S;BC3;2008-09-25;40000;Gracey;400;;Black;;35;;COMPLAINT;Ride Home Free;3;Tammy Unrau
16756;Pitbull;2008-10-21;M/N;TU;2008-09-30;40072;Pusher;400;;Tan & Brown;;70 lbs;;HOLDING STRAY;Ride Home Free;22;Lori Fitzgerald
16757;Akita X;2008-11-21;M/N;;2008-09-06;10028;Hugo;100;;Black & White;;65lbs;;COMPLAINT;Owner Request - Signed Over;;Jez Figol
16758;Maltipoo;2008-09-25;M/N;;2008-09-25;20031;Noodle (new name);200;;White;;12;;BROUGHT-IN;Sold;;Katie Ernst
16802;Pit Bull;2008-12-04;F;;2008-04-13;10030;Ice;100;;Blue & White;;65 lbs;;COMPLAINT;Owner Request - Signed Over;23;Brad Martin
16805;Rabbit;;F;08/203720 rf;2008-08-18;20000;Topsy;200;;Grey;;;;BROUGHT-IN;Sold;Melody;
16806;Rabbit;;F;08/203722;2008-08-18;20000;Turvy;200;;Brown;;;;BROUGHT-IN;Sold;;
16808;Pit Bull X Boxer;2008-08-29;F/S;08/205932rf;2008-08-22;20021;Penelopy Pitt Stop;200;;Brindle;;50;;HOLDING STRAY;Sold;18;Steve Anderson
16811;Poodle X Shih Tzu;2008-09-18;F/S;08-205055daak;2008-09-07;20048;Roxy;200;;Cream with White;;15lbs;;OTHER;Sold;;Christian Deans
16813;Shih Tzu X Bichon;2008-09-25;M/N;08-204159daak;2008-09-25;20064;Sylvester;200;;White & Tan;;15;;BROUGHT-IN;Sold;KE;Katie Ernst
16822;Budgie;;X;;2008-09-28;10000;;100;;Green;;;;;Transferred;MA# 11;Mariana Ardeleanu
16824;Lab;;M/N;08-203616DI-TU;2008-10-02;20056;Bailey;200;;Chocolate;;80 lbs;;HOLDING STRAY;Redeemed;22;Lori Fitzgerald
16825;Lab X;;M;08-204158DIAK;2008-10-03;20094;Astro;200;;Red;;60lbs;;HOLDING STRAY;Redeemed;21;Guy Palanuik
16832;Pigeon;;;;2008-10-04;20000;;200;;Grey & White;;2 lbs;;HOLDING STRAY;Sold;15;Ching Koo
16839;Pomeranian;;M/N;TU;2008-10-05;40016;Wobby;400;;Beige & White;;10 lbs;;HOLDING STRAY;Ride Home Free;23;Brad1 Martin
16840;Terrier Mix;;F;21010;2008-10-06;20037;Nellie;200;;Biege;;20lbs;;HOLDING STRAY;Redeemed;21;Guy Palanuik
16842;Pug;;F;28946-TU;2008-10-06;20005;Prada;200;;Cream & Black;;10lbs;;HOLDING STRAY;Redeemed;5;Bill Stevenson
16844;Great Dane X Mastiff;2008-12-10;M/N;;2008-10-06;10000;Bruno (aka Axel);100;;Brindle;;50lbs;;HOLDING STRAY;Health;5;Bill Stevenson
16847;Pitbull X;;M/N;08/203906 rf;2008-10-07;20072;Bandit;200;;Tan;;50 lbs;;POLICE-NIGHT;Redeemed;22;Lori Fitzgerald
16850;Lab X;;F;MW;2008-10-07;40041;Murphy;400;;Chocolate;;40lbs;;HOLDING STRAY;Ride Home Free;5;Bill Stevenson
16858;Cocker;;F;08-204074DI -TU;2008-10-08;20079;Suzie;200;;Brown & White;;25 lbs;;HOLDING STRAY;Redeemed;22;Lori Fitzgerald
16868;Pug;;M;08-204398DI-TU;2008-10-13;20038;Pancho;200;;Cream & Black;;15 lbs;;HOLDING STRAY;Redeemed;15;Ching Koo
16875;Maltipoo;;M;08-204561DI-TU;2008-10-15;20000;Parker;200;;Grey;;15;;POLICE-EMERGENCY;Redeemed;3;Bob Cristofoli
16876;Collie X;;M/N;;2008-10-16;40032;Max;400;;Tri Coloured;;;;BROUGHT-IN;Ride Home Free;;
16878;Shepherd X;;F;08/204801 rf;2008-10-18;20082;Xica;200;;Tan & White;;70 lbs;;HOLDING STRAY;Redeemed;15;Ching Koo
16879;Chihuahua;;F;08-205815DI mw;2008-10-18;20035;Tina;200;;Tan & White;;5 lbs;;HOLDING STRAY;Redeemed;23;Brad1 Martin
16883;Border Collie X;;F/S;08-204895DI -TU;2008-10-20;20082;Shadow;200;;Black & Brown;;65 lbs;;PATROL;Redeemed;15;Ching Koo
16885;Norwegian Buhund;;M/N;SH;2008-10-20;20082;Brody;200;;Wheaten;;40 lbs;;HOLDING STRAY;Redeemed;22;
16889;Border Collie X;;M/N;;2008-10-21;20067;Drako;200;;Black & White;;40 lbs;;BROUGHT-IN;Redeemed;KE;Rachel Blyth
16890;Maltese;2008-11-01;M/N;08-206323daak;2008-10-21;20001;Sparky;200;;White;;10 lbs;;HOLDING STRAY;Sold;#17;Dalia Tauber
16893;Havanese X;;M/N;TU;2008-10-22;10067;Toby;100;;Black;;15 lbs;;POLICE-NIGHT;Transferred;12;Jeanette Nelson
16895;Lab;;M/N;08-205256diak;2008-10-22;20023;Spike;200;;Yellow;;60lbs;;BROUGHT-IN;Redeemed;Alexa;Christian Deans
16896;lab;;M/N;08-205313diak;2008-10-23;20050;BooBoo;200;;Black;;;;HOLDING STRAY;Redeemed;MA#11;Mariana Ardeleanu
16899;Terrier X Poodle;;M/N;08-205381diak;2008-10-24;20079;Monty;200;;Tan;;16 lbs;;HOLDING STRAY;Redeemed;15;Ching Koo
16900;Shih Tzu;;M/N;08-205387diak;2008-10-24;20048;Cookie;200;;White;;12 lbs;;HOLDING STRAY;Redeemed;#17;Dalia Tauber
16901;Cocker Spaniel X;;M;08/205484;2008-10-25;20013;Lucky;200;;Black & White;;22lbs;;BROUGHT-IN;Redeemed;JF#13;Jez Figol
16903;Aust. Cattle Dog;;F/S;;2008-10-25;10038;Gigi;100;;Red & White;;;;BROUGHT-IN;Owner Request - Signed Over;18;Steve Anderson
16905;Boston Terr X;;F;08-205934diak;2008-10-26;20010;Luna;200;;Black & White;;7 kg;;HOLDING STRAY;Redeemed;15;Ching Koo
16911;Sheltie;;M/N;08/210381 rf;2008-10-29;20079;Kody (new name);200;;Sable & White;;25 lbs;;HOLDING STRAY;Sold;22;Lori Fitzgerald
16912;German Shepherd;;M;;2008-10-29;20005;Apollo;200;;Black & Tan;;80lbs;;COMPLAINT;Redeemed;JF13;Jez Figol
16914;German Shepherd;2008-10-25;M;08-209835-DA;2008-10-29;20094;Phantom (now Rocket);200;;Black & Tan;;65;;BROUGHT-IN;Sold;KE;Katie Ernst
16919;Malamute mix;;M/N;08-206004DI-TU;2008-10-31;20012;Morpheus;200;;Grey & Brown;;90 lbs;;SPCA;Redeemed;3;Bob Cristofoli
16921;Retriever/lab x;;F;n/c rf;2008-10-31;20041;Cassidy;200;;Gold;;65 lbs;;HOLDING STRAY;Redeemed;#17;Dalia Tauber
16922;Rottiweiler;2008-12-10;F/S;08-206038diak;2008-11-01;20010;Bell;200;;Black & Tan;;90 lbs;;PATROL;Redeemed;Ching Koo;Arlene Kumar
16925;Boxer;2008-12-10;M;08-2074153diak;2008-11-03;20024;Dexter;200;;White;;70 lbs;;HOLDING STRAY;Redeemed;15;Ching Koo
16926;Terrier X;2008-12-10;F;;2008-11-04;20064;;200;;Tan & Black;;30;;BROUGHT-IN;Redeemed;KE;Katie Ernst
16927;Sheepdog X;2008-12-10;M/N;08-209752DI-TU;2008-11-04;20073;Maximus;200;;Grey;;70 lbs;;POLICE-DAY;Redeemed;22;Lori Fitzgerald
16934;Lab X;2008-12-10;M/N;08-209832DI Mw;2008-11-06;20085;BooBoo;200;;Black;;;;HOLDING STRAY;Redeemed;MA#11;Mariana Ardeleanu
16937;Shih Tzu;;M/N;;2008-11-08;20001;Cookie;200;;Cream;;;;HOLDING STRAY;Redeemed;MA#11;Mariana Ardeleanu
16939;Chihuahua;;M/N;;2008-11-10;20035;Cocoa;200;;Brown;;15lbs;;HOLDING STRAY;Redeemed;21;Guy Palanuik
16942;Lab;;M/N;29059 BC3;2008-11-13;20047;Shero;200;;Black;;80lbs;;HOLDING STRAY;Redeemed;21;Guy Palanuik
16945;Border Collie;;F/S;08-210290diak;2008-11-13;20094;Katie;200;;Red;;40;;HOLDING STRAY;Redeemed;3;Bob Cristofoli
16948;Shepherd X;;M/N;08-210450diak;2008-11-16;20058;Max;200;;Black & Tan;;;;HOLDING STRAY;Redeemed;MA#11;Mariana Ardeleanu
16951;Maltipoo;;M/N;08210653 rv;2008-11-18;20035;Geebow;200;;White & Beige;;15;;BROUGHT-IN;Redeemed;rf;Rachel Blyth
16954;Lhasa X poodle;;F;08-210900diak;2008-11-20;20078;Nika;200;;Grey & White;;;;HOLDING STRAY;Redeemed;MA#11;Mariana Ardeleanu
16961;Poodle x;2008-12-11;M/N;08211128DL 0821119DI;2008-11-23;20038;;200;;White;;15lbs;;;Redeemed;5;Bill Stevenson
16967;Mastiff X Pit;2009-01-06;M;08-211659daak;2008-11-03;20088;Cleveland;200;;Black & Grey & White;;30 lbs;;BROUGHT-IN;Sold;rf;Rachel Blyth
16968;German Shepherd;;M;0 8/210058;2008-11-03;20028;Dexter (new name);200;;Black & Tan;;20 lbs;;COMPLAINT;Sold;23;Rachel Blyth
16969;Lab X Shep X Collie;2008-11-13;F/S;08-211705DA-TU;2008-11-10;20073;Lannie;200;;Brown;;50;;HOLDING STRAY;Sold;MA#11;Mariana Ardeleanu
16973;Shep X Lab;;F;;2008-11-26;20066;Girl #1;200;;Brown & Black;;5;;OTHER;Sold;KE;Katie Ernst
16983;Sheep dog;;F/S;n/c rf;2008-11-08;40085;Bobo;400;;Grey & White;;80 lbs;;POLICE-DAY;Ride Home Free;ma11;Mariana Ardeleanu
16985;Shepherd  X;;F;n/c-AK;2008-11-11;40064;daisy;400;;Tan;;80  lbs;;HOLDING STRAY;Ride Home Free;23;Brad Martin
16989;Rottweiler;;M;n/c rv;2008-11-14;40064;Rocco;400;;Black & Tan;;110 lbs;;HOLDING STRAY;Ride Home Free;15;Brad Martin
16990;Rottweiler;;M/N;n/c;2008-11-18;40064;Chester;400;;Black & Tan;;50lbs;;COMPLAINT;Ride Home Free;5;Bill Stevenson
16991;Golden Retreiver;;M/N;n/c-ak;2008-11-19;40028;Taku;400;;Tan;;50 lbs;;HOLDING STRAY;Ride Home Free;21;Guy Palanuik
16992;Lab;;M/N;n/c Jn12;2008-11-19;40000;Van;400;;Yellow;;75 lbs;;HOLDING STRAY;Ride Home Free;12;Jeanette Nelson
16996;Labrador;;M/N;n/c, ACO#23;2008-11-21;40000;BLINK;400;;Black;;65 lbs;;HOLDING STRAY;Ride Home Free;ACO 23;Brad Martin
17003;Boxer;2008-12-10;F/S;;2008-11-01;10062;Shea;100;;White & Brown;;50 lbs;;HOLDING STRAY;Transferred;02;Arlene Kumar
17004;Budgie;2008-12-10;;;2008-11-09;10000;;100;;Green & Yellow;;1 lb;;COMPLAINT;Transferred;12;Jeanette Nelson
17006;;2008-12-10;;;2008-12-10;;;;;Test - Elena Krsteva;;;;;Behavior;;
17008;Chihuahua X;2008-10-17;F/S;08-213423DA;2008-10-08;20063;Mango;2100;;Tan & White;;15lbs;;HOLDING STRAY;Sold;21;Guy Palanuik
17010;Collie X;2008-11-01;M/N;08-212722daak;2008-10-21;20056;Horton;200;;Black with White Tips on Paws;;55lbs;;HOLDING STRAY;Sold;5;Bill Stevenson
17012;Pitbull X;2008-11-07;F/S;08-213425DATB;2008-11-01;20037;Flora;200;;Brindle & White;;55 lbs;;HOLDING STRAY;Sold;15;Ching Koo
17014;Bernese X Shep;;M;;2008-11-05;10013;Jove;10022;;Black & Tan & White;;70 lbs;;HOLDING STRAY;Behavior;22;Lori Fitzgerald
17015;Cairn Terrier;;M/N;08-213170DA-TU;2008-11-18;20029;Spencer;200;;Grey & Tan;;20 lbs;;HOLDING STRAY;Sold;12;Jeanette Nelson
17016;Lab X;;M/N;;2008-11-26;10047;Lucky;100;;Brown & Tan;;51 lbs;;;Owner Request - Signed Over;ks19;Karen Sinclair
17017;Pit Bull;;M;;2008-11-27;10050;Reece (new name);10046;;Tan with White;;60lbs;;HOLDING STRAY;Behavior;21;Guy Palanuik
17023;Terrier X Yorkie;2009-01-09;M;08/212249rv;2008-12-01;20005;Milo;200;;Black & Tan;;8lbs;;HOLDING STRAY;Redeemed;5;Bill Stevenson
17025;Heeler X;;F/S;08/212172 rv;2008-12-02;20021;Emi;200;;Black & Grey;;35 lbs;;BROUGHT-IN;Redeemed;4;Rachel Blyth
17027;Lab X Shep;;M;08/212286;2008-12-03;20016;Puppy #4;200;;Tan & Black;;5;;OTHER;Sold;KE;Katie Ernst
17029;Terrier X;;M/N;08-212439DI-TU;2008-12-03;20062;Blackie;200;;Tan & Black & White;;20lbs;;BROUGHT-IN;Redeemed;JF13;Jez Figol
17030;Terrier X Papillion;;F;08-212437DI-TU;2008-12-03;20005;Bitz;200;;Tan & Grey;;20 lbs;;HOLDING STRAY;Redeemed;12;Jeanette Nelson
17034;Shepherd X;;M/N;08-212557DI-Tu;2008-12-04;20005;Skookum;200;;Black & Tan & White;;50lbs;;HOLDING STRAY;Redeemed;5;Bill Stevenson
17035;Cocker Spaniel;;F;08-212598DI-TU;2008-12-04;20062;Ginger;200;;Blonde;;40lbs;;BROUGHT-IN;Redeemed;;Sarah Hicks
17037;Lab X Ridgeback;;M/N;08/212732DL;2008-12-04;20078;Mowgli;200;;Black & White;;55;;BROUGHT-IN;Sold;KE;Katie Ernst
17038;Welsh Terrier X;;M/N;;2008-12-04;40000;Rags;400;;Brown;;;;HOLDING STRAY;Ride Home Free;22;Lori Fitzgerald
17039;Border Collie X;;M/N;TU;2008-12-04;40035;Jacob;400;;Brown & White;;40 lbs;;COMPLAINT;Ride Home Free;22;Lori Fitzgerald
17040;Lab mix;;M;08-212640DI-TU;2008-12-05;20005;Hey Bear;200;;Black;;50;;COMPLAINT;Redeemed;3;Bob Cristofoli
17042;Lab X Shep;;M;08-213569DAAK;2008-12-06;20028;Fozzie;200;;Tan & Black;;5;;BROUGHT-IN;Sold;KE;Katie Ernst
17045;Budgie;;;08-214449;2008-12-07;20000;;200;;White & Blue;;;;BROUGHT-IN;Sold;;Sarah Hicks
17048;Budgie;;;08-214449;2008-12-07;20000;;200;;Yellow & Green;;;;BROUGHT-IN;Sold;;Sarah Hicks
17052;Cocker X Poodle;;M/N;TU;2008-12-07;40005;Lucky;400;;Apricot;;25 lbs;;POLICE-DAY;Ride Home Free;12;Jeanette Nelson
17056;West Highland Terrier;;F/S;;2008-12-09;40000;Lily;400;;White;;15;;HOLDING STRAY;Ride Home Free;3;Bob Cristofoli
17060;Siberian Husky;;M/N;09-156293 rv;2008-12-12;20081;Dodge;200;;Black & White;;40 lbs;;HOLDING STRAY;Sold;23;Brad Martin
17061;Pomeranian;;F;TB;2008-12-12;40030;Isabelle;400;;Tan;;6 lbs;;HOLDING STRAY;Ride Home Free;ks19;Karen Sinclair
17063;Mini Schnauzer;;M;08-213763;2008-12-13;20026;Ferguson;200;;Grey;;15;;HOLDING STRAY;Redeemed;3;Bob Cristofoli
17065;Pit Bull X;;F/S;08/213576 rv;2008-12-13;20083;Bridget;200;;Brindle;;60 lbs;;POLICE-NIGHT;Redeemed;15;Ching Koo
17069;Shiba Inu;;M/N;08-213684 rv;2008-12-14;20083;Sparky;200;;Tan;;30lbs;;HOLDING STRAY;Redeemed;5;Bill Stevenson
17070;Spaniel X Peke;;M;08-213814DI-TB;2008-12-15;20056;Momo;200;;Tan;;45 lbs;;BROUGHT-IN;Redeemed;4;Rachel Blyth
17072;Lab;;M;08-214278DI-TU;2008-12-15;20047;BooBoo;200;;Black;;;;HOLDING STRAY;Redeemed;SA #18;Steve Anderson
17073;Shiba Inu X;;F;08-DL-TU;2008-12-16;20063;Dixie;200;;Red;;25lbs;;HOLDING STRAY;Redeemed;5;Bill Stevenson
17075;Pomeranian;;M;08-214227 DI-TB;2008-12-17;20056;Tiger;200;;Brown;;10 lbs;;HOLDING STRAY;Redeemed;22;Lori Fitzgerald
17081;Lab;;F/S;n/c-AK;2008-12-18;40000;Cheylah;400;;Black;;;;BROUGHT-IN;Ride Home Free;;Arlene Kumar
17084;Pom;;F;08-21444 DI-TB;2008-12-19;20077;;200;;Tan;;5lbs;;HOLDING STRAY;Redeemed;21;Guy Palanuik
17091;Pomeranian;;F;n/c-AK;2008-12-22;40067;Bella;400;;Red;;7 lbs;;POLICE-NIGHT;Ride Home Free;12;Jeanette Nelson
17092;Wolfhound mix;;M;n/c-AK;2008-12-23;40047;Tyiis;400;;Tan Beige & Black;;100lbs;;HOLDING STRAY;Ride Home Free;21;Guy Palanuik
17093;Shepherd Collie mix;;F;08427863diak;2008-12-23;20013;Akita;200;;Brown White Black;;55lbs;;HOLDING STRAY;Redeemed;21;Guy Palanuik
17097;Collie;;M/N;n/c-AK;2008-12-24;20000;Remy;200;;White and Tan;;;;;Ride Home Free;;Arlene Kumar
17100;Boston Terrier;;M/N;08-214771diak;2008-12-27;20094;Biscuit;200;;Red and white;;15 lbs;;HOLDING STRAY;Redeemed;12;Jeanette Nelson
17101;Cocker Spaniel Cross;;F;08-214767di JN12;2008-12-27;20052;Clarence;200;;Blonde;;75 lbs;;BROUGHT-IN;Redeemed;;Arlene Kumar
17121;Lhasa Apso;;M/N;n/c rv;2009-01-06;40073;Frank;400;;White;;7lbs;;HOLDING STRAY;Ride Home Free;5;Bill Stevenson
17129;Beagle X;;M/N;09-158198DIAK;2009-01-11;20064;Canito;200;;White & Brown;;35 lbs;;POLICE-EMERGENCY;Redeemed;12;Jeanette Nelson
17132;German Shepherd;;M/N;09160096-DITB;2009-01-11;20013;Amulet;200;;Tan & Black;;50lbs;;HOLDING STRAY;Redeemed;5;Bill Stevenson
17133;Akita;;M/N;n/c rv;2009-01-19;40024;Zeus;400;;White & Grey;;90lbs;;HOLDING STRAY;Ride Home Free;5;Bill Stevenson
17137;Retriever;2009-01-14;M/N;09-160768da-TU;2009-01-13;20074;Atticus (was Clipper);200;;Gold;;85;;TRANSFERRED;Sold;KE;Katie Ernst
17141;Pekingese X;;M;09-160118 rv;2009-01-17;20013;Dick;200;;Cream;;15 lbs;;HOLDING STRAY;Redeemed;15;Ching Koo
17145;Pit Bull;;F;09-160487 rv;2009-01-18;20083;Shorty;200;;Silver & White;;55 lbs;;BROUGHT-IN;Redeemed;4;Rachel Blyth
17153;Pomeranian;2009-01-26;M/N;09162704DA-TB;2009-01-21;20077;Yogi (new name);200;;Red;Green;10;;HOLDING STRAY;Sold;3;Bob Cristofoli
17155;Pitbull;2009-01-21;M;TB;2009-01-21;20041;Cane;200;;Tan;;;;HOLDING STRAY;Redeemed;22;Lori Fitzgerald
17157;Boxer;;M/N;09-161150diak;2009-01-22;20041;Milo;200;;White;;90 lbs;;COMPLAINT;Redeemed;12;Jeanette Nelson
17158;Pit Bull;;M;09-161231DIAK;2009-01-22;20085;Cane;200;;Tan;;70 lbs;;BROUGHT-IN;Redeemed;12;Jeanette Nelson
17164;Setter X;;F;;2009-01-26;40000;Bird;400;;Black & White;;40lbs;;;Ride Home Free;5;Bill Stevenson
17165;Rottweiler;;M;n/c rv;2009-01-27;40059;Raider;400;;Black & Tan;;100;;HOLDING STRAY;Ride Home Free;3;Bob Cristofoli
17168;Maltese;;F;09162644DI-TB;2009-01-28;20081;Jada;200;;White;;approx. 15 lbs;;POLICE-DAY;Redeemed;;Christian Deans
17173;Min pin;;M;n/c;2009-01-31;40053;Reco;400;;Tan;;;;SPCA;Ride Home Free;MA#11;Mariana Ardeleanu
17179;Rabbit;;M;;2008-12-06;10000;Aubrey;100;;White & Black Eyeliner;;2 lbs;;BROUGHT-IN;Transferred;4;Rachel Blyth
17180;Rottweiler;;M/N;;2008-12-16;20000;Tito;200;;Black & Tan;;80 lbs;;COMPLAINT;Sold;22;Lori Fitzgerald
17184;Doberman;;M;09-163672 DI-TB;2009-01-18;20048;Tiger (aka Healy);200;;Black & Tan;;65 lbs;;COMPLAINT;Redeemed;ACO # 18;Brad Martin
17193;Shar X Lab X Collie;;F;09-164358 DA-TB;2009-01-22;20000;Duchess;200;;Black & White;;5;;TRANSFERRED;Sold;KE;Katie Ernst
17195;Sheltie;2009-02-04;F/S;09-164199DA-TU;2009-01-27;20082;Darla (now Sleuthie);200;;Tri Colour;Yellow;25;;TRANSFERRED;Sold;;Zuzana McKane
